id;name;rating;bedroom;bed;bath;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
39430492;Condo in Khet Khlong Toei ;4.67 ;1;1;1;52161947;Noons;;Khlong Toei;13.73561;100.55693;Entire home/apt;2606;1;49;27-08-2023;0.96;131;362;5;
39432615;Condo in Khet Khlong Toei ;0;2;3;2.5 ;231239852;Aimy;;Khlong Toei;13.71801;100.57728;Entire home/apt;4300;30;1;02-01-2020;0.02;24;173;0;
39244890;Townhouse in Bangkok ;4.65 ;1;3;1;297870836;Sarawin;;Pra Wet;13.693626;100.643143;Private room;1464;1;48;25-09-2023;0.94;4;360;10;
39061597;Condo in Khet Din Daeng ;0;0;1;1;299388861;Noel;;Din Daeng;13.78496;100.56127;Entire home/apt;1080;30;0;;;1;90;0;
39062794;Aparthotel in Khet Bang Rak ;0;1;1;1;295961841;Punnapa;;Bang Rak;13.72325;100.51902;Entire home/apt;1800;1;0;;;1;180;0;
39244919;Serviced apartment in Khet Khlong Toei ;0;0;1;1;270442733;Suparat;;Khlong Toei;13.73662;100.55261;Hotel room;10000;1;0;;;51;364;0;
39247196;Townhouse in Khet Khlong San ;4.67 ;2;3;1.5 ;231215655;Pimyakarn;;Khlong San;13.72468;100.50869;Private room;1971;1;3;17-01-2020;0.06;4;0;0;
39063940;Condo in Khet Bang Na ;0;2;2;2;150924863;Florian;;Bang Na;13.66836;100.6496;Entire home/apt;900;30;1;05-12-2019;0.02;1;268;0;
39432859;Home in Khet Watthana ;5.0 ;1;1;1;263421752;King;;Vadhana;13.73533;100.58974;Private room;2500;1;10;01-02-2020;0.20;1;83;0;
39432912;Guesthouse in Khet Phra Nakhon ;0;1;0;1;34795931;Kim;;Dusit;13.77509;100.50296;Private room;1530;1;0;;;44;354;0;
39263697;Home in Khet Bang Phlat ;0;1;2;1;277379984;Gansiree;;Bang Phlat;13.78132;100.49297;Private room;1200;1;0;;;3;260;0;
39264075;Serviced apartment in Khet Ratchathewi ;0;2;3;2;270442733;Suparat;;Ratchathewi;13.7499;100.52948;Entire home/apt;12720;1;0;;;51;364;0;
39264104;Aparthotel in Khet Lat Krabang ;0;1;1;1;270442733;Suparat;;Lat Krabang;13.72214;100.72377;Private room;2400;1;1;03-03-2020;0.02;51;362;0;
39064617;Rental unit in Khet Khlong Toei ;4.89 ;1;1;1;296659086;Summer;;Khlong Toei;13.72596;100.5681;Entire home/apt;1453;30;44;28-07-2023;0.86;21;168;26;
39065272;Rental unit in Khet Pathum Wan ;4.93 ;3;3;2;205916372;Sommart;;Parthum Wan;13.74292;100.54488;Entire home/apt;3619;3;93;13-12-2023;1.82;5;0;31;
39065370;Rental unit in Khet Lat Krabang ;4.50 ;1;2;1.5 ;215258259;Jenny;;Lat Krabang;13.74123;100.74526;Entire home/apt;519;1;6;28-10-2023;0.51;2;353;6;
39264377;Hotel in Khet Lat Krabang ;0;1;1;1;270442733;Suparat;;Lat Krabang;13.72202;100.72336;Private room;2400;1;1;12-02-2020;0.02;51;362;0;
39264616;Townhouse in Khet Khlong San ;0;2;3;1.5 ;231215655;Pimyakarn;;Khlong San;13.72613;100.51059;Private room;1939;1;0;;;4;0;0;
39080213;Condo in Don Mueang ;0;1;1;1;194393658;Thailand Taxi;;Don Mueang;13.94494;100.57983;Private room;960;1;0;;;2;348;0;
39439082;Rental unit in Khet Phra Nakhon ;4.80 ;0;1;1;302706011;Prae;;Phra Nakhon;13.76227;100.50252;Private room;777;1;141;23-12-2023;2.80;10;0;58;
39433053;Rental unit in Khet Khlong Toei ;0;1;1;1;199348564;Wasinee;;Khlong Toei;13.70747;100.59512;Entire home/apt;2700;14;0;;;1;0;0;
39433573;Guesthouse in Khet Phra Nakhon ;0;1;0;1;34795931;Kim;;Phra Nakhon;13.77101;100.49884;Private room;1530;1;0;;;44;363;0;
39433854;Guesthouse in Khet Phra Nakhon ;0;1;0;1;34795931;Kim;;Bang Phlat;13.77082;100.49767;Private room;1530;1;0;;;44;342;0;
39434054;Rental unit in Khet Ratchathewi ;4.29 ;2;2;1;20133201;Willam;;Vadhana;13.7479;100.56314;Entire home/apt;2343;1;63;27-11-2023;1.24;65;359;45;
39268700;Rental unit in Khet Huai Khwang ;0;1;1;1;300428664;Julito;;Huai Khwang;13.77007;100.57449;Private room;1780;2;0;;;1;89;0;
39434156;Guesthouse in Bangkok ;0;1;1;2;34795931;Kim;;Dusit;13.77275;100.50183;Private room;589;1;0;;;44;320;0;
39434537;Guesthouse in Bangkok ;4.60 ;1;1;2;34795931;Kim;;Dusit;13.77472;100.51391;Private room;589;1;5;20-10-2023;0.38;44;338;4;
39434656;Guesthouse in Bangkok ;4.33 ;1;1;2;34795931;Kim;;Dusit;13.77321;100.50357;Private room;450;1;3;04-12-2023;0.06;44;350;2;
39435136;Guesthouse in Bangkok ;4.86 ;1;1;2;34795931;Kim;;Dusit;13.77195;100.50393;Private room;450;1;7;05-12-2023;0.56;44;354;6;
39435540;Guesthouse in Khet Phra Nakhon ;0;1;1;1;34795931;Kim;;Dusit;13.7716;100.50164;Private room;1118;1;0;;;44;362;0;
39435739;Guesthouse in Khet Phra Nakhon ;0;1;1;1;34795931;Kim;;Phra Nakhon;13.76879;100.49791;Private room;1118;1;0;;;44;331;0;
39447939;Condo in Khet Huai Khwang ;5.0 ;1;1;1;298150280;Papaya;;Huai Khwang;13.79008;100.57656;Entire home/apt;1028;1;3;25-01-2020;0.06;1;90;0;
39283137;Rental unit in Khet Khlong Toei ;4.59 ;1;2;1.5 ;201677068;Curry;;Khlong Toei;13.73461;100.55684;Entire home/apt;4131;1;90;20-12-2023;1.77;230;360;53;
39283992;Rental unit in Khet Ratchathewi ;4.61 ;1;1;1;201677068;Curry;;Ratchathewi;13.74912;100.55656;Entire home/apt;2119;3;46;27-09-2023;0.90;230;363;11;
39436351;Condo in Khet Prawet ;0;2;2;2;290863292;Pakapen;;Pra Wet;13.71807;100.65589;Entire home/apt;2000;1;0;;;4;122;0;
39438648;Rental unit in Khet Phra Nakhon ;4.69 ;0;1;1;302706011;Prae;;Phra Nakhon;13.76182;100.50324;Private room;800;1;193;20-12-2023;3.83;10;342;38;
39284235;Townhouse in Bangkok  ;0;3;0;4;106851074;Varat;;Wang Thong Lang;13.77183;100.60148;Entire home/apt;4500;4;0;;;1;83;0;
39448574;Townhouse in Krung Thep Maha Nakhon ;4.71 ;1;1;1;37548814;Jira;;Ratchathewi;13.75855;100.54254;Private room;1150;1;7;13-12-2023;0.15;3;355;4;
39284286;Townhouse in กรุงเทพมหานคร ;0;2;2;1;300881819;Rattatham;;Lat Phrao;13.80736;100.59665;Entire home/apt;600;1;0;;;1;365;0;
39763417;Condo in Thon Buri ;0;1;1;1;81275310;Prang;;Thon buri;13.71281;100.48228;Private room;896;7;0;;;1;0;0;
39450415;Townhouse in Wattana ;4.64 ;5;0;6;132322;Dasiri Property;;Vadhana;13.74622;100.55987;Entire home/apt;7980;2;42;26-11-2023;0.85;1;311;26;
39613344;Home in Bang Phlat ;0;1;1;3;17791076;Wassa;;Bang Phlat;13.77521;100.48244;Private room;800;1;0;;;2;0;0;
39766295;Rental unit in Khet Suan Luang ;4.95 ;0;1;1;36808034;Lalana;;Suanluang;13.74488;100.60367;Entire home/apt;876;1;195;09-12-2023;3.92;2;91;77;
39450933;Hotel in Khet Phaya Thai ;4.0 ;1;1;1;303037310;Arbtip;;Phaya Thai;13.79074;100.55099;Private room;900;1;7;16-12-2023;0.14;4;364;3;
39451281;Rental unit in Khet Din Daeng ;0;1;1;1;303038382;Voravich;;Din Daeng;13.76855;100.56806;Private room;650;1;0;;;2;346;0;
39451421;Bed and breakfast in Bangkok ;4.96 ;1;1;1;28809954;Sani;;Thon buri;13.7168;100.48554;Private room;1186;1;89;20-12-2023;1.80;4;122;71;
39772769;Rental unit in Bangkok ;0;0;1;1;284549024;LuYa;;Bang Kapi;13.74947;100.60355;Entire home/apt;971;30;0;;;3;365;0;
39452077;Rental unit in Khet Khlong Toei ;4.67 ;1;1;1;201677068;Curry;;Khlong Toei;13.73603;100.55919;Entire home/apt;2537;1;163;24-12-2023;3.21;230;362;85;
39614149;Home in Bang Phlat ;0;1;0;6;17791076;Wassa;;Bang Phlat;13.77483;100.48129;Shared room;2400;1;0;;;2;0;0;
39778199;Rental unit in Khet Huai Khwang ;4.81 ;2;3;3;265925211;沐清;;Huai Khwang;13.75703;100.56727;Entire home/apt;3664;3;26;25-12-2023;3.88;5;42;26;
39616143;Serviced apartment in Khet Phaya Thai ;4.90 ;1;1;1;289023695;Phisit;;Phaya Thai;13.77387;100.53218;Private room;678;1;21;12-03-2020;0.42;11;299;0;
39618752;Rental unit in Khet Watthana ;4.11 ;1;1;1;157737601;Mongkorn;;Suanluang;13.71198;100.60338;Entire home/apt;1286;2;9;06-09-2023;0.18;3;167;7;
39452927;Hotel in Khet Phaya Thai ;4.0 ;1;1;1;303037310;Arbtip;;Phaya Thai;13.79078;100.55299;Private room;750;1;11;06-11-2023;0.23;4;365;6;
39453505;Rental unit in Khet Pathum Wan ;4.88 ;2;2;2;9088749;Natalie;;Parthum Wan;13.7394;100.54137;Entire home/apt;3800;7;16;11-09-2023;0.70;15;0;11;
39453604;Hotel in Khet Phaya Thai ;4.50 ;1;2;1;303037310;Arbtip;;Phaya Thai;13.79082;100.55276;Private room;750;1;34;09-12-2023;0.70;4;365;32;
39453729;Condo in Khet Bang Na ;0;1;2;1;231239852;Aimy;;Khlong Toei;13.70336;100.59197;Entire home/apt;1414;30;0;;;24;174;0;
39453773;Rental unit in Khet Pathum Wan ;4.91 ;1;1;1;9088749;Natalie;;Parthum Wan;13.73919;100.54128;Entire home/apt;1450;28;11;10-11-2021;0.22;15;0;0;
39453839;Townhouse in Thailand ;0;0;1;1;297870836;Sarawin;;Pra Wet;13.69476;100.64393;Private room;964;1;2;05-12-2023;0.16;4;362;1;
39780992;Home in Khet Samphanthawong ;0;4;0;5;305647942;Baan Dhammachard;;Samphanthawong;13.73438;100.51122;Entire home/apt;15000;1;1;13-02-2021;0.03;3;0;0;
39454220;Condo in Khet Phra Khanong ;4.67 ;1;1;1;205009798;Suwadee;;Phra Khanong;13.68324;100.62406;Private room;841;1;3;10-03-2023;0.24;1;269;2;
39619211;Rental unit in Khet Huai Khwang ;3.75 ;1;1;1.5 ;304429745;Tian;;Huai Khwang;13.76964;100.57636;Entire home/apt;745;28;4;24-03-2020;0.08;13;334;0;
39781920;Hotel in Khet Bang Rak ;0;1;1;1;181055470;Ayara;;Bang Rak;13.72845;100.53606;Private room;5000;1;0;;;6;365;0;
39619563;Rental unit in Khet Huai Khwang ;4.83 ;1;1;1;52161947;Noons;;Huai Khwang;13.77134;100.57992;Entire home/apt;875;28;18;10-09-2020;0.36;131;363;0;
39454291;Condo in Khet Khlong Toei ;4.66 ;2;0;4;6379413;Rekha;;Khlong Toei;13.7376;100.55348;Entire home/apt;3143;1;70;03-12-2023;1.40;3;168;24;
39781964;Hotel in Khet Bang Rak ;0;1;1;1;181055470;Ayara;;Bang Rak;13.72667;100.53827;Private room;5000;1;0;;;6;365;0;
39619595;Condo in เขตจตุจักร ;0;2;2;1.5 ;217711917;Wisut;;Chatu Chak;13.85504;100.58462;Entire home/apt;586;180;0;;;1;264;0;
39781979;Hotel in Khet Bang Rak ;0;1;1;1;181055470;Ayara;;Bang Rak;13.72845;100.53747;Private room;5000;1;0;;;6;365;0;
39782135;Bed and breakfast in Khet Bang Rak ;0;1;1;1;181055470;Ayara;;Bang Rak;13.72652;100.5379;Private room;5000;1;0;;;6;365;0;
39782146;Bed and breakfast in Khet Bang Rak ;0;1;1;1;181055470;Ayara;;Bang Rak;13.72713;100.53808;Private room;5000;1;0;;;6;365;0;
39473231;Condo in Bangkok ;0;1;2;1;231239852;Aimy;;Khlong Toei;13.70556;100.59225;Entire home/apt;950;28;1;15-01-2020;0.02;24;156;0;
39480335;Loft in Khet Pom Prap Sattru Phai ;4.57 ;1;0;4;59874191;Angela;;Pom Prap Sattru Phai;13.75666;100.50751;Entire home/apt;790;1;23;30-11-2023;0.47;11;142;7;
39782160;Bed and breakfast in Khet Bang Rak ;0;1;1;1;181055470;Ayara;;Bang Rak;13.72707;100.53799;Private room;5000;1;0;;;6;365;0;
39621075;Rental unit in Bang Kho Laem ;4.81 ;2;2;1;59021281;Yoss;;Bang Kho laen;13.70359;100.50644;Entire home/apt;1314;2;32;10-12-2023;0.65;1;110;17;
39783688;Condo in Khet Prawet ;0;0;1;1;263356033;Elements;;Pra Wet;13.69502;100.64653;Entire home/apt;849;3;2;01-03-2020;0.04;6;179;0;
39621085;Condo in Khet Watthana ;4.20 ;1;0;1;13858975;Demo;;Vadhana;13.71208;100.60169;Entire home/apt;1311;2;5;03-09-2023;0.10;7;167;4;
39481116;Rental unit in Khet Huai Khwang ;0;1;1;1;219301393;Jack;;Din Daeng;13.76722;100.57021;Entire home/apt;700;365;2;31-12-2019;0.04;9;364;0;
39484348;Bed and breakfast in Khet Pom Prap Sattru Phai ;0;1;1;1;25895241;Tantai;;Pom Prap Sattru Phai;13.75465;100.50666;Private room;1750;1;0;;;2;180;0;
39783891;Condo in Khet Prawet ;0;0;1;1;263356033;Elements;;Pra Wet;13.69683;100.64616;Entire home/apt;535;3;1;19-02-2020;0.02;6;116;0;
39784066;Condo in Khet Phra Khanong ;0;1;1;1;305824050;Purin;;Phra Khanong;13.68614;100.6006;Entire home/apt;3300;1;0;;;1;89;0;
39493309;Rental unit in 曼�;4.56 ;1;1;1;166559468;Jane;;Huai Khwang;13.7718;100.58113;Private room;1447;90;9;13-08-2020;0.18;12;358;0;
39493856;Rental unit in 曼�;4.90 ;1;1;1;166559468;Jane;;Huai Khwang;13.77187;100.58058;Entire home/apt;1447;90;10;20-01-2023;0.20;12;358;1;
39494164;Condo in Khet Watthana ;0;1;1;1;12979304;Boyd;;Vadhana;13.73173;100.58689;Private room;;3;1;20-12-2019;0.02;1;0;0;
39497855;Rental unit in Khet Lak Si ;5.0 ;1;2;1;207337458;Margarita;;Lak Si;13.88829;100.57765;Entire home/apt;1057;1;4;04-02-2020;0.08;7;361;0;
39622717;Condo in Khet Watthana ;4.86 ;2;2;2;267746594;Windy;;Vadhana;13.72024;100.58531;Entire home/apt;2785;28;29;24-11-2023;0.58;46;113;5;
39785027;Condo in Khet Watthana ;4.79 ;3;3;3.5 ;37194944;Darren;;Vadhana;13.74419;100.55698;Entire home/apt;8714;2;63;13-12-2023;1.26;10;335;34;
39623302;Condo in Khet Khlong Toei ;0;2;2;2;231239852;Aimy;;Khlong Toei;13.72173;100.57649;Entire home/apt;2800;30;1;03-01-2020;0.02;24;174;0;
39498058;Condo in Khet Lak Si ;4.95 ;1;1;1;31785866;Kate;;Lak Si;13.88032;100.58797;Entire home/apt;690;28;40;19-09-2023;0.79;5;122;7;
39510596;Home in Khet Phra Nakhon ;0;1;0;4;302821293;Warisara;;Phra Nakhon;13.75358;100.50332;Private room;1200;1;0;;;6;144;0;
39510659;Home in Khet Phra Nakhon ;0;6;0;22;302821293;Warisara;;Phra Nakhon;13.75767;100.50101;Entire home/apt;6000;1;0;;;6;329;0;
39785136;Hotel in Bangkok ;0;1;1;1;301148796;Sawassakorn;;Sathon;13.72261;100.53858;Private room;1700;1;0;;;9;0;0;
39511812;Home in Khet Phra Nakhon ;0;1;2;1;302821293;Warisara;;Phra Nakhon;13.75376;100.50235;Private room;600;1;0;;;6;117;0;
39624338;Hostel in Khet Phra Khanong ;0;4;0;6;121051544;Kopkit;;Phra Khanong;13.68887;100.61773;Shared room;346;1;0;;;2;365;0;
39785357;Aparthotel in Khet Khan Na Yao ;0;1;1;1;179454886;Punya;;Khan Na Yao;13.85066;100.66546;Private room;450;1;0;;;1;0;0;
39785594;Rental unit in Khet Ratchathewi ;4.50 ;1;1;1;201677068;Curry;;Ratchathewi;13.74915;100.55473;Entire home/apt;2649;3;30;25-01-2023;0.60;230;363;2;
39625461;Condo in Khet Khlong Toei ;3.67 ;2;2;2.5 ;231239852;Aimy;;Khlong Toei;13.73433;100.56106;Entire home/apt;3514;7;3;24-01-2020;0.06;24;173;0;
39512402;Rental unit in Sathon ;4.33 ;1;1;1;202672789;Piphat;;Sathon;13.72033;100.54824;Private room;1329;1;6;01-02-2020;0.12;26;364;0;
39512597;Home in Khet Phra Nakhon ;0;1;0;4;302821293;Warisara;;Phra Nakhon;13.75368;100.50296;Private room;1100;1;0;;;6;144;0;
39513205;Home in Khet Phra Nakhon ;0;1;0;4;302821293;Warisara;;Phra Nakhon;13.75564;100.5013;Private room;1100;1;0;;;6;144;0;
39785758;Serviced apartment in Klongtonsai Klongsan  ;4.29 ;1;3;1.5 ;6308634;Nanthwan;;Khlong San;13.71868;100.50968;Entire home/apt;1350;1;38;05-06-2023;0.76;12;113;9;
39791941;Townhouse in Khet Din Daeng ;0;1;0;11;305888378;Sumalee;;Din Daeng;13.77114;100.56093;Shared room;390;1;0;;;1;0;0;
39517355;Condo in Khet Yan Nawa ;4.47 ;1;1;1;132473239;Amb Ville;;Yan na wa;13.70129;100.5333;Entire home/apt;1290;1;19;02-01-2023;0.38;24;268;2;
39518464;Condo in Khet Yan Nawa ;4.24 ;1;2;1;132473239;Amb Ville;;Yan na wa;13.69942;100.53326;Entire home/apt;1390;1;42;03-05-2023;0.83;24;353;7;
39525904;Condo in Khet Khlong Toei ;4.75 ;1;1;1;231239852;Aimy;;Khlong Toei;13.72297;100.57592;Entire home/apt;1500;30;4;01-01-2020;0.08;24;162;0;
39530085;Condo in Khet Khlong Toei ;0;2;0;4;231239852;Aimy;;Khlong Toei;13.71626;100.57588;Entire home/apt;2800;30;2;20-02-2020;0.04;24;173;0;
39630301;Condo in Bangkok ;0;2;2;2;30159946;Tammie;;Huai Khwang;13.76598;100.5851;Entire home/apt;2800;1;0;;;1;0;0;
39638898;Rental unit in Khet Bang Phlat ;0;2;2;2;272358230;Charles;;Bang Phlat;13.79905;100.50784;Entire home/apt;900;90;0;;;29;364;0;
39639243;Home in Ratchathewi ;0;1;1;1;247203902;Note;;Ratchathewi;13.75154;100.5591;Private room;1043;1;1;13-01-2020;0.02;4;222;0;
39803245;Farm stay in Khet Khlong San ;0;1;2;1.5 ;138912570;Supansa;;Khlong San;13.71938;100.4945;Entire home/apt;1590;2;2;14-10-2023;0.22;2;179;2;
39639641;Townhouse in Khet Phra Khanong ;4.94 ;2;2;2;259988855;Piyasuk;;Phra Khanong;13.68797551;100.6102973;Private room;1700;1;18;18-12-2023;0.38;3;165;14;
39639900;Bed and breakfast in Khet Phra Nakhon ;4.33 ;1;1;0;294144476;YakThai;;Phra Nakhon;13.74903;100.49707;Private room;1226;1;3;15-02-2023;0.06;3;359;1;
39641874;Condo in Klongteoy ;0;2;2;2.5 ;36199099;Ohh;;Khlong Toei;13.72458;100.57045;Entire home/apt;2054;26;1;27-12-2019;0.02;5;346;0;
39536087;Rental unit in Khet Bang Kapi ;4.67 ;1;1;1;134974883;Yoyo;;Bang Kapi;13.74832;100.60735;Entire home/apt;650;25;15;02-12-2023;0.32;8;335;7;
39536207;Hostel in Krung Thep Maha Nakhon ;0;1;3;1;144026161;Pat;;Dusit;13.77166;100.50237;Private room;2250;1;0;;;2;364;0;
39538574;Rental unit in Khet Bang Na ;0;1;1;1;300914295;Jesada;;Bang Na;13.66253;100.60596;Shared room;1000;1;0;;;2;365;0;
39538761;Condo in Bang Phlat ;4.20 ;2;2;2.5 ;298062309;用户6797;;Bang Phlat;13.79932;100.50676;Entire home/apt;1385;30;10;13-10-2023;0.22;1;261;4;
39539462;Rental unit in Bangkok ;4.70 ;2;0;5;1927968;Evan;;Sathon;13.72058;100.546991;Entire home/apt;1186;1;97;19-11-2023;1.92;49;334;34;
39539716;Serviced apartment in Khet Din Daeng ;0;0;1;1;260721735;B.U.;;Din Daeng;13.76126;100.55596;Private room;1600;1;0;;;1;361;0;
39805447;Condo in Bangkok ;5.0 ;1;1;1;276351420;Elseve;;Vadhana;13.74055;100.59022;Entire home/apt;;30;3;22-12-2021;0.06;5;0;0;
39539818;Condo in Bangkok ;4.79 ;0;1;1;303800172;Julien;;Sathon;13.70844;100.52048;Entire home/apt;1400;3;33;10-09-2023;0.66;1;341;8;
39541293;Boutique hotel in Khet Bang Phlat ;0;1;2;1;303809146;Angkana;;Bang Phlat;13.7791;100.48629;Private room;1600;1;0;;;1;181;0;
39541391;Rental unit in Khet Ratchathewi ;4.73 ;1;1;1;201677068;Curry;;Ratchathewi;13.75077;100.55629;Entire home/apt;2119;3;41;26-10-2023;0.81;230;363;24;
39542437;Condo in Khet Ratchathewi ;4.65 ;2;2;1;201677068;Curry;;Ratchathewi;13.74916;100.55503;Entire home/apt;3686;2;40;06-11-2023;0.79;230;361;18;
39643656;Condo in Donmuang ;4.27 ;1;2;1;304634876;Monchai;;Don Mueang;13.89072;100.58321;Entire home/apt;950;1;15;30-05-2020;0.30;1;0;0;
39646022;Condo in Khet Bang Kapi ;0;1;1;1.5 ;281318184;Kathryn;;Bang Kapi;13.7783;100.64236;Private room;398;7;0;;;2;327;0;
39647192;Villa in Khet Huai Khwang ;0;3;3;2;281318184;Kathryn;;Huai Khwang;13.79215;100.58192;Private room;2800;30;0;;;2;178;0;
39805674;Serviced apartment in 曼�;4.67 ;1;1;1.5 ;265775228;Pp;;Vadhana;13.73265;100.57064;Entire home/apt;3200;3;3;26-10-2022;0.06;6;181;0;
39647976;Condo in Khet Watthana ;4.93 ;2;2;2;267746594;Windy;;Vadhana;13.72008;100.58534;Entire home/apt;3285;28;30;02-11-2023;0.60;46;164;5;
39648584;Rental unit in Khet Phra Nakhon ;4.70 ;0;2;1;302706011;Prae;;Phra Nakhon;13.76185;100.50093;Private room;1321;1;10;19-12-2023;0.20;10;353;5;
39543626;Rental unit in Khet Huai Khwang ;5.0 ;2;2;2;52161947;Noons;;Huai Khwang;13.77301;100.5796;Entire home/apt;1295;28;3;03-05-2020;0.06;131;349;0;
39544175;Bed and breakfast in Khet Phra Nakhon ;4.64 ;0;1;1;302706011;Prae;;Phra Nakhon;13.76208;100.50108;Private room;800;1;75;17-12-2023;1.51;10;335;36;
39544422;Condo in Suan Luang ;0;1;1;1;291249099;Anu;;Vadhana;13.7072;100.60389;Entire home/apt;500;26;0;;;1;0;0;
39807192;Serviced apartment in Bangkok ;0;2;2;1.5 ;104184812;Antique Palace;;Vadhana;13.72143;100.58519;Private room;3400;7;0;;;2;0;0;
39813214;Condo in Bangkok ;4.86 ;1;2;1;102372943;Niramoks;;Din Daeng;13.78687;100.57414;Entire home/apt;2000;365;7;13-03-2020;0.14;1;358;0;
39545563;Condo in Khet Khlong San ;0;1;1;1;303835805;Sansita;;Khlong San;13.71937;100.50211;Entire home/apt;1239;1;0;;;1;0;0;
39546895;Home in Ratchathewi ;5.0 ;1;1;1;247203902;Note;;Ratchathewi;13.75011;100.559;Private room;1071;1;5;14-01-2020;0.10;4;238;0;
39653373;Boutique hotel in Bangkok ;0;0;1;1;150895050;Punyawat;;Vadhana;13.72577;100.58669;Private room;1800;1;0;;;1;179;0;
39660212;Rental unit in Khet Don Mueang ;0;1;1;1;185461146;Kurasara;;Don Mueang;13.9216;100.57813;Private room;800;1;0;;;1;0;0;
39665107;Hostel in Bang Chak ;0;1;0;7;121051544;Kopkit;;Phra Khanong;13.69133;100.60893;Shared room;350;1;0;;;2;179;0;
39677612;Rental unit in Khet Bang Kapi ;0;1;1;1;272358230;Charles;;Bang Kapi;13.74767;100.60694;Entire home/apt;400;360;0;;;29;364;0;
39813614;Condo in Khet Watthana ;0;1;1;1;276351420;Elseve;;Vadhana;13.74139;100.59001;Entire home/apt;;15;1;02-02-2020;0.02;5;0;0;
39679473;Home in Khet Watthana ;4.28 ;4;0;6;23208097;Tom;;Vadhana;13.742;100.57498;Entire home/apt;15186;1;29;24-12-2023;0.59;4;61;12;
39552210;Bed and breakfast in Khet Phra Nakhon ;4.60 ;2;2;1;294144476;YakThai;;Phra Nakhon;13.74747;100.49856;Private room;3229;1;15;17-07-2023;0.91;3;336;10;
39555107;Condo in Khet Khlong Toei ;4.79 ;2;2;2;267746594;Windy;;Khlong Toei;13.72445;100.56331;Entire home/apt;3299;28;29;01-12-2023;0.58;46;116;5;
39822752;Condo in Bangkok ;0;0;1;1;305235048;Natchanok;;Huai Khwang;13.76957;100.57842;Entire home/apt;1107;1;1;25-12-2022;0.08;1;178;0;
39563410;Hostel in Khet Yan Nawa ;4.25 ;1;1;1;192586951;Pagon;;Yan na wa;13.69679;100.53146;Private room;1112;1;4;28-11-2023;0.08;8;358;2;
39563436;Hostel in Khet Yan Nawa ;4.59 ;1;1;1;192586951;Pagon;;Yan na wa;13.69669;100.53324;Private room;978;1;22;25-11-2023;0.44;8;362;4;
39567894;Condo in Khet Yan Nawa ;0;1;1;1;304024829;Rfg;;Yan na wa;13.69909;100.54514;Entire home/apt;1110;1;0;;;1;0;0;
39685481;Home in Khet Bang Rak ;4.87 ;4;0;4;10211986;Napa;;Bang Rak;13.73495;100.51719;Entire home/apt;8000;2;15;26-11-2023;0.30;3;227;4;
39823043;Home in Khet Phaya Thai ;5.0 ;2;2;2;306381167;Aranya;;Phaya Thai;13.78049;100.53949;Entire home/apt;3900;2;21;18-12-2023;0.44;1;50;9;
39690458;Home in Thon Buri ;5.0 ;1;1;1;305053924;Priscilla;;Thon buri;13.73892;100.49147;Entire home/apt;1500;1;9;19-11-2022;0.18;1;1;0;
39568409;Condo in Khet Sathon ;4.56 ;1;2;1;269693222;Piyarat;;Sathon;13.70995;100.52033;Entire home/apt;1741;1;48;17-11-2023;0.95;5;158;18;
39824458;Condo in Khet Watthana ;4.83 ;2;2;1;113954514;Priyanka And Amrish;;Vadhana;13.74454;100.55068;Entire home/apt;1229;1;123;03-12-2023;2.45;2;107;45;
39572992;Condo in Phra kanong ;5.0 ;1;2;1;51374673;Phalawut;;Vadhana;13.71833;100.58964;Private room;1050;21;14;21-12-2023;0.29;7;139;8;
39690766;Home in Phra Khanang  ;4.82 ;4;0;16;5711286;Susan;;Vadhana;13.71370029;100.5950012;Entire home/apt;3857;2;11;21-11-2023;0.36;4;344;4;
39825465;Condo in Khet Watthana ;4.92 ;1;1;1;79171682;Wuttichai;;Vadhana;13.73831;100.58288;Entire home/apt;1750;2;93;25-12-2023;1.92;1;114;39;
39701495;Condo in Bangkok ;4.77 ;1;1;1;295657940;Anun;;Chatu Chak;13.81471;100.56415;Entire home/apt;1205;10;31;17-12-2023;0.62;2;169;7;
39844854;Serviced apartment in Khet Watthana ;0;1;1;1.5 ;265775228;Pp;;Vadhana;13.73107;100.57007;Entire home/apt;3200;3;2;30-11-2022;0.15;6;271;0;
39703781;Condo in Khet Watthana ;4.98 ;1;1;1;301825887;O;;Vadhana;13.74001;100.56033;Entire home/apt;3310;14;63;11-12-2023;1.27;1;128;14;
39845514;Rental unit in Khet Pathum Wan ;4.79 ;2;3;2;49539775;Max;;Parthum Wan;13.74424;100.5486;Entire home/apt;8429;2;78;21-12-2023;1.55;96;63;54;
39846150;Condo in Bangkok  ;0;0;1;1;290863292;Pakapen;;Huai Khwang;13.77295;100.58049;Private room;1500;1;0;;;4;43;0;
